len,ttl,id(new),id(overlap),off(new),off(overlap),sum(new),sum(overlap),ICMP,IGMP,TCP,UDP
773.0693548,84.55887097,0.989516129,0.010483871,0.001612903,0.998387097,0.985483871,0.014516129,0,0,0.947580645,0.052419355
410.5077399,128,1,0,0.00619195,0.99380805,0.953560372,0.046439628,0,0,1,0
578.3816231,99.8175721,1,0,0.001341382,0.998658618,0.634473508,0.365526492,0,0,0.608316566,0.391683434
857.2424723,82.43898574,1,0,0.001584786,0.998415214,0.988906498,0.011093502,0,0,1,0
632.9779507,83,0.990920882,0.009079118,0.002594034,0.997405966,0.977950713,0.022049287,0,0,0.981841764,0.018158236
846.8890449,80.30617978,1,0,0.001404494,0.998595506,0.994382022,0.005617978,0,0,1,0
738.0751802,82.25025747,0.988671473,0.011328527,0.002059732,0.997940268,0.984552008,0.015447992,0,0,0.991761071,0.008238929
599.8931426,90.52503155,0.982330669,0.017669331,0.000841397,0.999158603,0.978965082,0.021034918,0,0,0.949516197,0.050483803
820.9819712,80.83173077,0.998798077,0.001201923,0.001201923,0.998798077,0.991586538,0.008413462,0,0,0.965144231,0.034855769
776.0881007,81.94279176,1,0,0.00228833,0.99771167,0.989702517,0.010297483,0,0,0.990846682,0.009153318
732.6556064,89.25,0.940217391,0.059782609,0.000572082,0.999427918,0.932208238,0.067791762,0,0,0.981979405,0.018020595
928.5447196,128,1,0,0.001010611,0.998989389,0.88580091,0.11419909,0,0,1,0
680.8631922,90.13680782,0.9747557,0.0252443,0.001628664,0.998371336,0.962540717,0.037459283,0,0,0.986970684,0.013029316
707.9330889,84.95050412,0.972502291,0.027497709,0.001833181,0.998166819,0.949587534,0.050412466,0,0,0.986251146,0.013748854
700.1957672,87.11699001,0.984126984,0.015873016,0.001175779,0.998824221,0.900058789,0.099941211,0,0,0.895355673,0.104644327
611.3603925,83.47279215,0.980374665,0.019625335,0.001784121,0.998215879,0.983942908,0.016057092,0,0,0.982158787,0.017841213
663.3529412,84.81524441,1,0,0.001657001,0.998342999,0.953603977,0.046396023,0,0,0.961888981,0.038111019
799.6957105,85.14745308,1,0,0.001340483,0.998659517,0.91152815,0.08847185,0,0,1,0
615.9095745,83.77792553,0.998670213,0.001329787,0.002659574,0.997340426,0.981382979,0.018617021,0,0,0.97606383,0.02393617
826.9080421,82.46012894,0.998982016,0.001017984,0.000678656,0.999321344,0.986766203,0.013233797,0,0,0.99457075,0.00542925
760.8351064,82.07978723,1,0,0.002659574,0.997340426,0.978723404,0.021276596,0,0,1,0
819.438247,79.7689243,1,0,0.001992032,0.998007968,0.986055777,0.013944223,0,0,1,0
868.0550613,80.28742331,0.928067485,0.071932515,0.000306748,0.999693252,0.966871166,0.033128834,0,0.001226994,0.994478528,0.004294479
726.5462687,84.68283582,1,0,0.001492537,0.998507463,0.98358209,0.01641791,0,0,0.941791045,0.058208955
746.8191489,83.78510638,1,0,0.004255319,0.995744681,0.985106383,0.014893617,0,0,0.974468085,0.025531915
885.5502063,80.84456671,1,0,0.001375516,0.998624484,0.990371389,0.009628611,0,0,1,0
865.4091603,84.24427481,0.997709924,0.002290076,0.000763359,0.999236641,0.919847328,0.080152672,0,0,1,0
878.7050938,82.42895442,1,0,0.001340483,0.998659517,0.985254692,0.014745308,0,0,1,0
896.1174699,82.4503012,1,0,0.000753012,0.999246988,0.983433735,0.016566265,0,0,1,0
861.1092237,78.63760989,0.959469528,0.040530472,0.000298018,0.999701982,0.987632246,0.012367754,0,0.001341082,0.994784682,0.003874236
660.5656682,82.85714286,1,0,0.002304147,0.997695853,0.978110599,0.021889401,0,0,0.98156682,0.01843318
860.2392601,80.31578162,0.913931981,0.086068019,0.000298329,0.999701671,0.990155131,0.009844869,0,0,0.996420048,0.003579952
591.6541524,82.39590444,0.994311718,0.005688282,0.001137656,0.998862344,0.987485779,0.012514221,0,0,1,0
850.6549561,80.74027604,1,0,0.001254705,0.998745295,0.993726474,0.006273526,0,0,1,0
781.437751,80.73293173,1,0,0.002008032,0.997991968,0.993975904,0.006024096,0,0,1,0
721.6621542,86.52266039,0.999411418,0.000588582,0.001177163,0.998822837,0.971159506,0.028840494,0,0,0.96115362,0.03884638
634.3894571,82.3115657,1,0,0.001573564,0.998426436,0.983477577,0.016522423,0,0,0.984264359,0.015735641
831.7241848,82.16983696,1,0,0.001358696,0.998641304,0.982336957,0.017663043,0,0,1,0
627.4677566,86.16893733,0.992733878,0.007266122,0.00181653,0.99818347,0.980926431,0.019073569,0.003633061,0,0.980018165,0.016348774
902.6439674,74.85122132,1,0,0.000740192,0.999259808,0.988156921,0.011843079,0,0,1,0
761.7947598,80.93886463,1,0,0.004366812,0.995633188,0.973799127,0.026200873,0,0,1,0
674.1837655,82.04058625,1,0,0.002254791,0.997745209,0.98421646,0.01578354,0,0,0.981961669,0.018038331
840.0800582,75.81513828,1,0,0.002911208,0.997088792,0.989810771,0.010189229,0,0,0.991266376,0.008733624
788.4960212,79.28912467,1,0,0.00265252,0.99734748,0.986737401,0.013262599,0,0,1,0
690.7512438,78.71144279,1,0,0.004975124,0.995024876,0.990049751,0.009950249,0,0,1,0
725.1391555,84.67946257,1,0,0.001919386,0.998080614,0.97024952,0.02975048,0,0,0.973128599,0.026871401
508.3477038,90.46204311,0.999062793,0.000937207,0.001874414,0.998125586,0.961574508,0.038425492,0,0,0.979381443,0.020618557
817.7558984,84.6415608,1,0,0.000907441,0.999092559,0.978221416,0.021778584,0,0,1,0
803.1590398,74.75843961,0.998499625,0.001500375,0.001500375,0.998499625,0.982745686,0.017254314,0,0,0.967741935,0.032258065
607.5082204,84.07585809,0.980098067,0.019901933,0.000576868,0.999423132,0.952119988,0.047880012,0,0,0.989039515,0.010960485
538.748266,89.74622603,0.994288046,0.005711954,0.000815993,0.999184007,0.939616483,0.060383517,0,0,0.991840065,0.008159935
582.6091677,84.37273824,0.994571773,0.005428227,0.001206273,0.998793727,0.947527141,0.052472859,0,0,0.992762364,0.007237636
617.4356553,86.70838253,0.979929162,0.020070838,0.002361275,0.997638725,0.961038961,0.038961039,0,0,0.9905549,0.0094451
603.2580944,87.48011101,0.995374653,0.004625347,0.001850139,0.998149861,0.987049029,0.012950971,0,0,0.987049029,0.012950971
528.1458015,89.96641221,1,0,0.001526718,0.998473282,0.970229008,0.029770992,0,0,0.984732824,0.015267176
573.8281407,87.27236181,1,0,0.00201005,0.99798995,0.972864322,0.027135678,0,0,0.983919598,0.016080402
742.5069552,85.187017,1,0,0.001545595,0.998454405,0.959814529,0.040185471,0,0,1,0
574.5743839,91.15606936,0.997870399,0.002129601,0.000608458,0.999391542,0.970794037,0.029205963,0,0,0.967143292,0.032856708
653.1338583,115.5984252,1,0,0.007874016,0.992125984,0.992125984,0.007874016,0,0,1,0
345.7983936,122.3180723,0.993038822,0.006961178,0.000535475,0.999464525,0.931191432,0.068808568,0,0,1,0
896.9698986,83.01330798,1,0,0.000316857,0.999683143,0.981622307,0.018377693,0,0,1,0
759.2829132,80.20952381,0.952941176,0.047058824,0.001120448,0.998879552,0.980952381,0.019047619,0,0,0.979271709,0.020728291
663.0370968,109.0241935,0.993548387,0.006451613,0.001612903,0.998387097,0.972580645,0.027419355,0,0,1,0
517.0693069,90.00825083,0.97249725,0.02750275,0.00110011,0.99889989,0.954345435,0.045654565,0,0,0.98459846,0.01540154
563.7193764,89.43801039,0.956198961,0.043801039,0.001484781,0.998515219,0.95545657,0.04454343,0,0,0.985894581,0.014105419
652.9219512,91.42113821,1,0,0.001626016,0.998373984,0.983739837,0.016260163,0,0,1,0
820.7822073,82.20100713,0.945889262,0.053691275,0.000838926,0.998741611,0.965184564,0.034395973,0,0,0.980285235,0.019295302
315.5360417,100.0436815,0.992809635,0.007190365,0.000359518,0.999640482,0.922703577,0.077296423,0,0,0.955060219,0.044939781
919.07,128,1,0,0.005,0.995,0.9975,0.0025,0,0,1,0
535.746966,92.00485437,0.999393204,0.000606796,0.001213592,0.998786408,0.965412621,0.034587379,0,0,0.984223301,0.015776699
400.5839401,96.13309061,0.981593851,0.018406149,0.000404531,0.999595469,0.951254045,0.048745955,0,0,0.957928803,0.042071197
575.6172026,78.21232081,0.896551724,0.103448276,0.000258298,0.999741702,0.931809376,0.068190624,0.000258298,0,0.995867235,0.003874467
824.6896552,82.00544465,1,0,0.000907441,0.999092559,0.991833031,0.008166969,0,0,1,0
1010.184181,70.73333333,1,0,0.001129944,0.998870056,0.994350282,0.005649718,0,0,1,0
525.3799417,84.2363712,0.933416563,0.066583437,0.000832293,0.999167707,0.948397836,0.051602164,0,0,0.981689555,0.018310445
585.6793602,89.93450114,0.926884996,0.073115004,0.001523229,0.998476771,0.959634425,0.040365575,0,0,0.986290937,0.013709063
549.7247498,83.03321201,1,0,0.000909918,0.999090082,0.965423112,0.034576888,0,0,0.993630573,0.006369427
479.647651,84.18456376,0.856823266,0.143176734,0.002237136,0.997762864,0.941834452,0.058165548,0,0,0.984340045,0.015659955
799.3236313,80.31185031,1,0,0.001386001,0.998613999,0.947331947,0.052668053,0,0,0.995841996,0.004158004
91.73076923,107.4423077,0.884615385,0.115384615,0.038461538,0.961538462,0.788461538,0.211538462,0,0,0.230769231,0.769230769
456.2436681,82.6628821,0.898689956,0.101310044,0.001746725,0.998253275,0.96069869,0.03930131,0,0,0.977292576,0.022707424
550.0757576,91.00094697,1,0,0.001893939,0.998106061,0.972537879,0.027462121,0,0,0.981060606,0.018939394
562.1221945,73.09351621,0.862842893,0.137157107,0.002493766,0.997506234,0.966334165,0.033665835,0,0,0.985037406,0.014962594
776.9964492,84.08832668,0.991122947,0.008877053,0.000887705,0.999112295,0.987128273,0.012871727,0,0,0.992010652,0.007989348
857.5633803,73.13732394,0.992957746,0.007042254,0.001760563,0.998239437,0.980633803,0.019366197,0,0,1,0
694.2994924,86.68527919,1,0,0.003384095,0.996615905,0.983079526,0.016920474,0,0,1,0
596.2604374,85.22067594,1,0,0.000994036,0.999005964,0.978131213,0.021868787,0,0,1,0
855.1616255,83.30298354,0.962962963,0.037037037,0.000205761,0.999794239,0.91090535,0.08909465,0,0,0.996707819,0.003292181
713.347989,88.45740694,0.973020235,0.026979765,0.000499625,0.999500375,0.960779415,0.039220585,0,0,1,0
73.20512821,102.6410256,0.714285714,0.214285714,0.047619048,0.880952381,0.833333333,0.095238095,0,0,0.642857143,0.285714286
998.8046534,143.8526418,1,0,0.000969462,0.999030538,0.936984973,0.063015027,0,0,0.996122152,0.003877848
749.8530207,83.76735798,1,0,0.001803427,0.998196573,0.984670875,0.015329125,0,0,1,0
695.0224626,92.94009983,0.999168053,0.000831947,0.000831947,0.999168053,0.975873544,0.024126456,0,0,1,0
472.1928803,90.35404531,0.967961165,0.032038835,0.000647249,0.999352751,0.944012945,0.055987055,0.000970874,0,0.94012945,0.058899676
686.0018484,88.29020333,1,0,0.003696858,0.996303142,0.944547135,0.055452865,0,0,0.977818854,0.022181146
740.857828,104.8766701,0.982870846,0.017129154,0.000685166,0.999314834,0.956149366,0.043850634,0,0,0.994861254,0.005138746
615.6984733,103.6335878,0.990458015,0.009541985,0.001908397,0.998091603,0.944656489,0.055343511,0,0,1,0
786.8934963,85.07245744,0.990833697,0.009166303,0.000872981,0.999127019,0.988214753,0.011785247,0,0,0.982540375,0.017459625
663.4199536,91.12111369,0.980201083,0.019798917,0.000309358,0.999690642,0.958391338,0.041608662,0,0,0.995050271,0.004949729
515.0378521,104.0853873,0.983274648,0.016725352,0.001760563,0.998239437,0.946302817,0.053697183,0,0,0.991197183,0.008802817
850.3260538,79.99238192,0.977653631,0.022346369,0.000507872,0.999492128,0.940071102,0.059928898,0,0,1,0
753.7789897,81.89839265,0.883467279,0.116532721,0.000574053,0.999425947,0.935132032,0.064867968,0,0,1,0
755.170516,86.91547912,0.983292383,0.016707617,0.0004914,0.9995086,0.940540541,0.059459459,0,0,1,0
736.2195533,87.76906869,0.963337547,0.036662453,0.000421408,0.999578592,0.957016435,0.042983565,0,0,1,0
977.8028919,70.5129376,0.991628615,0.008371385,0.000761035,0.999238965,0.99086758,0.00913242,0,0,1,0
651.6174636,91.21309771,0.993762994,0.006237006,0.001039501,0.998960499,0.98960499,0.01039501,0,0,1,0
745.1082639,86.10377963,0.989109545,0.010890455,0.000640615,0.999359385,0.930813581,0.069186419,0,0,1,0
686.1751577,82.53178069,0.986899563,0.013100437,0.000485201,0.999514799,0.94274624,0.05725376,0,0,1,0
752.7668137,86.18743109,0.965270121,0.034729879,0.000551268,0.999448732,0.919514884,0.080485116,0,0,1,0
453.953885,100.7094125,0.981048642,0.018951358,0.001263424,0.998736576,0.972836387,0.027163613,0,0,0.994314593,0.005685407
749.5111713,78.70819228,0.951929587,0.048070413,0.001354096,0.998645904,0.956668923,0.043331077,0,0,0.989167231,0.010832769
658.9739229,87.62244898,0.975056689,0.024943311,0.001133787,0.998866213,0.945578231,0.054421769,0,0,1,0
490.1975712,90.14806165,0.951891639,0.048108361,0.000934143,0.999065857,0.93928071,0.06071929,0,0,0.978047641,0.021952359
652.7791045,89.88507463,0.989552239,0.010447761,0.001492537,0.998507463,0.976119403,0.023880597,0,0,1,0
780.5367925,85.25943396,0.99245283,0.00754717,0.000943396,0.999056604,0.979245283,0.020754717,0,0,1,0
534.702518,88.73884892,0.966546763,0.033453237,0.000719424,0.999280576,0.905035971,0.094964029,0,0,0.994244604,0.005755396
660.9059011,102.4752791,1,0,0.003189793,0.996810207,0.979266348,0.020733652,0,0,0.980861244,0.019138756
805.368,85.16666667,0.921333333,0.078666667,0.001333333,0.998666667,0.894666667,0.105333333,0,0,1,0
783.8239669,85.31404959,0.991735537,0.008264463,0.001652893,0.998347107,0.988429752,0.011570248,0,0,0.995041322,0.004958678
625.2927299,85.57053442,0.965334617,0.034665383,0.000962927,0.999037073,0.964853154,0.035146846,0,0,0.995185364,0.004814636
752.8018692,76.19688474,0.975077882,0.024922118,0.001246106,0.998753894,0.968224299,0.031775701,0,0,0.988785047,0.011214953
760.9264531,89.80308422,0.985765125,0.014234875,0.002372479,0.997627521,0.945432977,0.054567023,0,0,0.988137604,0.011862396
824.6376176,81.93166144,0.967711599,0.032288401,0.00031348,0.99968652,0.94137931,0.05862069,0,0,1,0
827.5176273,82.49748181,0.990486849,0.009513151,0.000559597,0.999440403,0.980973699,0.019026301,0,0,1,0
754.4819277,81.60977242,0.925033467,0.074966533,0.000669344,0.999330656,0.987951807,0.012048193,0,0,1,0
777.1155303,128,1,0,0.003787879,0.996212121,0.964015152,0.035984848,0,0,0.977272727,0.022727273
614.6319734,105.1199001,0.993338884,0.006661116,0.001665279,0.998334721,0.987510408,0.012489592,0,0,0.975020816,0.024979184
1011.780156,71.18287938,0.992217899,0.007782101,0.000972763,0.999027237,0.996108949,0.003891051,0,0,1,0
822.5051903,77.66262976,0.938581315,0.061418685,0.001730104,0.998269896,0.985294118,0.014705882,0,0,0.937716263,0.062283737
176.1555223,128,1,0,0.000272368,0.999727632,0.840119842,0.159880158,0,0,0.163284761,0.836715239
893.3501742,128,1,0,0.003484321,0.996515679,0.912891986,0.087108014,0,0,1,0
830.1098546,128,1,0,0.003231018,0.996768982,0.917609047,0.082390953,0,0,1,0
840.1948882,128,1,0,0.006389776,0.993610224,0.926517572,0.073482428,0,0,1,0
833.4618736,128,1,0,0.004357298,0.995642702,0.938997821,0.061002179,0,0,1,0
836.4435484,128,1,0,0.004032258,0.995967742,0.943548387,0.056451613,0,0,1,0
878.5555556,128,1,0,0.009259259,0.990740741,0.976851852,0.023148148,0,0,1,0
825.1666667,128,1,0,0.003831418,0.996168582,0.913793103,0.086206897,0,0,1,0
927.1974865,128,1,0,0.001795332,0.998204668,0.913824057,0.086175943,0,0,1,0
885.9512195,128,1,0,0.004065041,0.995934959,0.975609756,0.024390244,0,0,0.991869919,0.008130081
1002.150403,128,1,0,0.00179051,0.99820949,0.885407341,0.114592659,0,0,1,0
932.4504505,128,1,0,0.001638002,0.998361998,0.865683866,0.134316134,0,0,1,0
823.2055556,128,1,0,0.011111111,0.988888889,0.977777778,0.022222222,0,0,1,0
939.76781,128,1,0,0.001759015,0.998240985,0.92700088,0.07299912,0,0,1,0
352.1758755,128,0.89766537,0.10233463,0.00077821,0.99922179,0.861478599,0.138521401,0,0,0.398832685,0.601167315
967.0046838,128,1,0,0.004683841,0.995316159,0.859484778,0.140515222,0,0,0.971896956,0.028103044
867.3517241,128,1,0,0.004597701,0.995402299,0.951724138,0.048275862,0,0,1,0
974.5891381,128,1,0,0.002361275,0.997638725,0.878394333,0.121605667,0,0,1,0
862.6104869,128,1,0,0.007490637,0.992509363,0.940074906,0.059925094,0,0,1,0
873.6751825,128,1,0,0.00729927,0.99270073,0.897810219,0.102189781,0,0,1,0
953.8259804,128,1,0,0.004901961,0.995098039,0.928921569,0.071078431,0,0,1,0
960.9682959,128,1,0,0.002642008,0.997357992,0.875825627,0.124174373,0,0,1,0
958.6892655,128,0.988700565,0.011299435,0.005649718,0.994350282,0.929378531,0.070621469,0,0,1,0
840.2339833,128,1,0,0.005571031,0.994428969,0.961002786,0.038997214,0,0,1,0
887.212987,128,1,0,0.005194805,0.994805195,0.979220779,0.020779221,0,0,1,0
888.504902,128,1,0,0.004901961,0.995098039,0.928921569,0.071078431,0,0,1,0
825.9575163,128,1,0,0.006535948,0.993464052,0.931372549,0.068627451,0,0,1,0
882.2107527,128,1,0,0.004301075,0.995698925,0.980645161,0.019354839,0,0,1,0
938.0070423,128,1,0,0.001564945,0.998435055,0.856807512,0.143192488,0,0,1,0
801.8345324,128,1,0,0.007194245,0.992805755,0.95323741,0.04676259,0,0,1,0
873.6257353,102.9588235,0.998529412,0.001470588,0.000735294,0.999264706,0.971323529,0.028676471,0,0,1,0
759.2741935,128,1,0,0.004032258,0.995967742,0.997983871,0.002016129,0,0,1,0
880.6869565,128,1,0,0.001581028,0.998418972,0.939920949,0.060079051,0,0,1,0
866.9617391,128,1,0,0.00173913,0.99826087,0.965217391,0.034782609,0,0,1,0
813.2697274,128,0.99713056,0.00286944,0.00286944,0.99713056,0.912482066,0.087517934,0,0,1,0
803.8297101,128,1,0,0.007246377,0.992753623,0.942028986,0.057971014,0,0,1,0
982.619382,128,1,0,0.002808989,0.997191011,0.846910112,0.153089888,0,0,1,0
840.1237113,128,1,0,0.004123711,0.995876289,0.973195876,0.026804124,0,0,1,0
912.9409722,128,1,0,0.006944444,0.993055556,0.940972222,0.059027778,0,0,1,0
685.8254364,89.30174564,0.990024938,0.009975062,0.002493766,0.997506234,0.955112219,0.044887781,0,0,1,0
956.0268097,128,0.810991957,0.189008043,0.002680965,0.997319035,0.837801609,0.162198391,0,0,1,0
988.2783217,128,1,0,0.002797203,0.997202797,0.846153846,0.153846154,0,0,1,0
858.4505495,128,0.901098901,0.098901099,0.005494505,0.994505495,0.953296703,0.046703297,0,0,1,0
835.6297229,128,1,0,0.005037783,0.994962217,0.974811083,0.025188917,0,0,1,0
856.9619565,81.7826087,0.996376812,0.003623188,0.001811594,0.998188406,0.983695652,0.016304348,0,0,1,0
817.9792612,127.3415424,0.752430331,0.247569669,0.001296176,0.998703824,0.897602074,0.102397926,0,0,0.971484122,0.028515878
809.1911504,81.8460177,0.991150442,0.008849558,0.001769912,0.998230088,0.992920354,0.007079646,0,0,1,0
587.1116013,127.9709317,1,0,0.000519076,0.999480924,0.834155204,0.165844796,0,0,0.600311446,0.399688554
926.4138889,128,0.994444444,0.005555556,0.005555556,0.994444444,0.95,0.05,0,0,1,0
964.443956,128,1,0,0.004395604,0.995604396,0.89010989,0.10989011,0,0,1,0
874.0608696,128,1,0,0.005797101,0.994202899,0.956521739,0.043478261,0,0,1,0
844.3005319,128,1,0,0.005319149,0.994680851,0.925531915,0.074468085,0,0,1,0
877.1313756,128,0.885625966,0.114374034,0.00309119,0.99690881,0.935085008,0.064914992,0,0,1,0
835.5288889,128,1,0,0.002962963,0.997037037,0.924444444,0.075555556,0,0,1,0
873.718663,128,1,0,0.005571031,0.994428969,0.961002786,0.038997214,0,0,1,0
897.8254438,128,1,0,0.00591716,0.99408284,0.952662722,0.047337278,0,0,1,0
863.2848101,128,1,0,0.004219409,0.995780591,0.919831224,0.080168776,0,0,1,0
849.7386139,128,1,0,0.003960396,0.996039604,0.914851485,0.085148515,0,0,1,0
870.6257928,128,1,0,0.00422833,0.99577167,0.915433404,0.084566596,0,0,1,0
826.9175439,128,1,0,0.003508772,0.996491228,0.915789474,0.084210526,0,0,1,0
856.8508287,128,1,0,0.002762431,0.997237569,0.915745856,0.084254144,0,0,1,0
876.9190405,128,1,0,0.002998501,0.997001499,0.917541229,0.082458771,0,0,1,0
918.9229619,128,1,0,0.001495886,0.998504114,0.937172775,0.062827225,0,0,1,0
967.3234165,128,1,0,0.001919386,0.998080614,0.981765835,0.018234165,0,0,0.994241843,0.005758157
883.3987511,128,1,0,0.001784121,0.998215879,0.848349688,0.151650312,0,0,0.994647636,0.005352364
907.4715569,128,1,0,0.002994012,0.997005988,0.907185629,0.092814371,0,0,1,0
255.7573358,114.3055426,0.993479273,0.006520727,0.000931532,0.999068468,0.814159292,0.185840708,0,0,0.279925477,0.720074523
903.5642257,128,1,0,0.00240096,0.99759904,0.890756303,0.109243697,0,0,1,0
445.5928412,128,0.710290828,0.289709172,0.000745712,0.999254288,0.8098434,0.1901566,0,0,0.423191648,0.576808352
834.1994048,128,1,0,0.001984127,0.998015873,0.925595238,0.074404762,0,0,1,0
881.8197531,128,0.866666667,0.133333333,0.002469136,0.997530864,0.877777778,0.122222222,0,0,0.992592593,0.007407407
858.9613821,128,1,0,0.004065041,0.995934959,0.947154472,0.052845528,0,0,1,0
871.7010309,128,1,0,0.004123711,0.995876289,0.931958763,0.068041237,0,0,1,0
781.8072092,128,0.982523211,0.017476789,0.001092299,0.998907701,0.802293829,0.197706171,0,0,0.951938831,0.048061169
753.3553276,125.2954069,0.908603404,0.091396596,0.000466309,0.999533691,0.855677314,0.144322686,0.009559338,0,0.873397062,0.1170436
714.9575305,124.6276052,0.930790405,0.069209595,0.000786473,0.999213527,0.846637829,0.153362171,0.018482108,0,0.820290995,0.161226897
695.6377585,128,1,0,0.001334223,0.998665777,0.911274183,0.088725817,0,0,0.987991995,0.012008005
903.68107,128,1,0,0.004115226,0.995884774,0.930041152,0.069958848,0,0,1,0
882.0706402,128,1,0,0.004415011,0.995584989,0.93598234,0.06401766,0,0,1,0
700.2214149,122.8057361,0.985086042,0.014913958,0.000764818,0.999235182,0.870363289,0.129636711,0.00917782,0,0.827533461,0.163288719
792.9224599,128,1,0,0.005347594,0.994652406,0.986631016,0.013368984,0.013368984,0,0.962566845,0.024064171
905.4222222,128,1,0,0.004444444,0.995555556,0.906666667,0.093333333,0,0,1,0
731.2833333,128,1,0,0.00045045,0.99954955,0.982657658,0.017342342,0,0,0.998198198,0.001801802
699.9302419,125.4516129,0.668951613,0.331048387,0.000806452,0.999193548,0.908064516,0.091935484,0,0,0.852822581,0.147177419
798.97343,128,1,0,0.004830918,0.995169082,0.985507246,0.014492754,0,0,0.97826087,0.02173913
666.5369844,123.1678521,0.997866287,0.002133713,0.000711238,0.999288762,0.867709815,0.132290185,0.006045519,0,0.795519203,0.198435277
841.9707904,128,1,0,0.003436426,0.996563574,0.974226804,0.025773196,0,0,1,0
738.8373557,128,1,0,0.002098636,0.997901364,0.986358867,0.013641133,0,0,0.995802728,0.004197272
876.1298969,128,1,0,0.004123711,0.995876289,0.940206186,0.059793814,0,0,1,0
745.8090215,123.4427064,0.947981084,0.052018916,0.000727537,0.999272463,0.969079665,0.030920335,0.008730447,0,0.778464896,0.212804656
791.3341523,128,1,0,0.004914005,0.995085995,0.970515971,0.029484029,0,0,1,0
617.8898129,128,0.908523909,0.091476091,0.002079002,0.997920998,0.907484407,0.092515593,0,0,1,0
511.3761404,112.8701754,0.995087719,0.004912281,0.001403509,0.998596491,0.969824561,0.030175439,0,0,1,0
783.9328767,128,1,0,0.002739726,0.997260274,0.935616438,0.064383562,0,0,1,0
867.5812808,128,1,0,0.004926108,0.995073892,0.926108374,0.073891626,0,0,1,0
890.3005181,128,1,0,0.002590674,0.997409326,0.909326425,0.090673575,0,0,1,0
306.3333333,97.31111111,0.977777778,0.022222222,0.044444444,0.955555556,0.977777778,0.022222222,0,0,1,0
801.971519,128,1,0,0.006329114,0.993670886,0.946202532,0.053797468,0,0,1,0
899.527897,128,1,0,0.008583691,0.991416309,0.939914163,0.060085837,0,0,1,0
682.7673797,88.83957219,0.997326203,0.002673797,0.002673797,0.997326203,0.946524064,0.053475936,0,0,1,0
830.8196393,128,1,0,0.004008016,0.995991984,0.937875752,0.062124248,0,0,1,0
739.8052805,128,0.99669967,0.00330033,0.00660066,0.99339934,0.99339934,0.00660066,0,0,1,0
710.7824377,128,1,0,0.002621232,0.997378768,0.969855832,0.030144168,0,0,1,0
648.7127758,128,1,0,0.000205233,0.999794767,0.915751668,0.084248332,0,0,0.995484864,0.004515136
840.3412844,128,1,0,0.003669725,0.996330275,0.948623853,0.051376147,0,0,1,0
889.6696113,128,1,0,0.003533569,0.996466431,0.893992933,0.106007067,0,0,1,0
851.7306452,128,1,0,0.003225806,0.996774194,0.932258065,0.067741935,0,0,1,0
710.6434471,60.75578194,0.997797357,0.002202643,0.000550661,0.999449339,0.918502203,0.081497797,0,0,1,0
913.979927,128,1,0,0.003649635,0.996350365,0.921532847,0.078467153,0,0,1,0
813.5414141,128,1,0,0.004040404,0.995959596,0.939393939,0.060606061,0,0,1,0
839.610989,128,0.903296703,0.096703297,0.004395604,0.995604396,0.947252747,0.052747253,0,0,1,0
881.0250896,128,1,0,0.003584229,0.996415771,0.931899642,0.068100358,0,0,1,0
687.3311547,128,0.997821351,0.002178649,0.004357298,0.995642702,0.980392157,0.019607843,0,0,1,0
912.7895699,128,0.682478591,0.317521409,0.000192437,0.999807563,0.861733859,0.138266141,0,0,0.999230251,0.000769749
872.9298969,128,0.888659794,0.111340206,0.004123711,0.995876289,0.93814433,0.06185567,0,0,1,0
808.2537313,128,1,0,0.003731343,0.996268657,0.878731343,0.121268657,0,0,1,0
867.4412297,128,1,0,0.003616637,0.996383363,0.918625678,0.081374322,0,0,1,0
858.8745763,128,1,0,0.003389831,0.996610169,0.923728814,0.076271186,0,0,1,0
883.6133333,128,1,0,0.004444444,0.995555556,0.948888889,0.051111111,0,0,1,0
630.1322314,128,1,0,0.016528926,0.983471074,0.991735537,0.008264463,0,0,1,0
99.45454545,128,1,0,0.090909091,0.909090909,0.909090909,0.090909091,0,0,1,0
855.25,128,0.992647059,0.007352941,0.007352941,0.992647059,0.963235294,0.036764706,0,0,1,0
801.7318952,76.53004622,0.99229584,0.00770416,0.001540832,0.998459168,0.986132512,0.013867488,0,0,1,0
756.8076923,128,1,0,0.019230769,0.980769231,1,0,0,0,1,0
725.4824561,79.65789474,0.99122807,0.00877193,0.00877193,0.99122807,1,0,0,0,1,0
786.930605,128,1,0,0.003558719,0.996441281,0.987544484,0.012455516,0,0,1,0
695.3555382,84.87129485,0.819032761,0.180967239,0.000312012,0.999687988,0.884555382,0.115444618,0,0,0.996567863,0.003432137
715.8255814,128,1,0,0.023255814,0.976744186,0.988372093,0.011627907,0,0,1,0
751.7032967,128,1,0,0.021978022,0.978021978,0.989010989,0.010989011,0,0,1,0
918.2596651,128,1,0,0.000608828,0.999391172,0.676407915,0.323592085,0,0,1,0
744.4378882,96.16149068,0.98757764,0.01242236,0.00310559,0.99689441,0.97826087,0.02173913,0,0,1,0
783.3183333,87.27583333,0.925833333,0.074166667,0.000555556,0.999444444,0.924166667,0.075833333,0,0,1,0
743.8488372,128,1,0,0.023255814,0.976744186,0.988372093,0.011627907,0,0,1,0
865.8360129,99.1977492,0.995176849,0.004823151,0.001607717,0.998392283,0.950160772,0.049839228,0,0,1,0
