len,ttl(new),ttl(overlap),id(new),id(overlap),off(new),off(overlap),sum(new),sum(overlap),HOPOPTS,ICMP,IGMP,GGP,IPV4,IPV6,TCP,EGP,PUP,UDP,IDP,ND,ROUTING,FRAGMENT,ESP,AH,ICMPV6,NONE,DSTOPTS,PIM,SCTP,RAW,MAX,ICLFXBM,ST,CBT,IGP,RDP,PGM,L2TP
744.7354948805461,0.006557377049180328,0.9540983606557377,0.8972677595628415,0.0633879781420765,0.001092896174863388,0.9595628415300547,0.9,0.060655737704918035,0.0,0.0,0.003278688524590164,0.0,0.0,0.0,0.8661202185792349,0.0,0.0,0.0912568306010929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768.3601990049751,0.011940298507462687,0.9880597014925373,0.9930348258706467,0.006965174129353234,0.001990049751243781,0.9980099502487563,0.954228855721393,0.045771144278606964,0.0,0.0029850746268656717,0.0,0.0,0.0,0.0,0.9890547263681592,0.0,0.0,0.007960199004975124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810.6597609561753,0.0035856573705179283,0.996414342629482,0.9442231075697212,0.055776892430278883,0.0007968127490039841,0.999203187250996,0.9653386454183267,0.034661354581673305,0.0,0.0,0.0,0.0,0.0,0.0,0.9968127490039841,0.0,0.0,0.0031872509960159364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704.2088495575222,0.012389380530973451,0.9876106194690265,0.9628318584070796,0.03716814159292035,0.0035398230088495575,0.9964601769911504,0.5663716814159292,0.4336283185840708,0.0,0.0,0.0,0.0,0.0,0.0,0.9787610619469026,0.0,0.0,0.021238938053097345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491.47963525835866,0.00030395136778115504,0.9996960486322188,0.9997973657548126,0.00020263424518743666,0.00020263424518743666,0.9997973657548126,0.8968591691995947,0.10314083080040527,0.0,0.0,0.0005065856129685917,0.0,0.0,0.0,0.9689969604863222,0.0,0.0,0.03049645390070922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668.6320132013201,0.009900990099009901,0.9900990099009901,0.9834983498349835,0.0165016501650165,0.0016501650165016502,0.9983498349834984,0.9603960396039604,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746.9536903039074,0.008683068017366137,0.9913169319826338,0.975397973950796,0.024602026049204053,0.002894356005788712,0.9971056439942113,0.9638205499276411,0.0361794500723589,0.0,0.0,0.0,0.0,0.0,0.0,0.9826338639652678,0.0,0.0,0.017366136034732273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650.9177358490566,0.0060377358490566035,0.9939622641509434,0.9267924528301886,0.07320754716981132,0.0015094339622641509,0.9984905660377359,0.5690566037735849,0.4309433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.9984905660377359,0.0,0.0,0.0015094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914.8234557595994,0.0008343763037129745,0.9987484355444305,0.9995828118481435,0.0,0.0008343763037129745,0.9987484355444305,0.9486858573216521,0.05089695452649145,0.0,0.0,0.0,0.0,0.0,0.0,0.9795577805590321,0.0,0.0,0.02002503128911139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800.0408878504672,0.0011682242990654205,0.9988317757009346,1.0,0.0,0.002336448598130841,0.9976635514018691,0.9813084112149533,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.8313458262351,0.0017035775127768314,0.9982964224872232,1.0,0.0,0.0034071550255536627,0.9965928449744463,0.6473594548551959,0.3526405451448041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785.902027027027,0.0016891891891891893,0.9983108108108109,1.0,0.0,0.0033783783783783786,0.9966216216216216,0.6300675675675675,0.36993243243243246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781.0395156150414,0.00015933715742511153,0.9998406628425749,0.8341300191204589,0.1658699808795411,0.00031867431485022306,0.9996813256851498,0.9515615041427661,0.04843849585723391,0.0,0.0,0.0,0.0,0.0,0.0,0.9901210962396431,0.0,0.0,0.009878903760356916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559.0116279069767,0.011627906976744186,0.9883720930232558,1.0,0.0,0.023255813953488372,0.9767441860465116,0.9651162790697675,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683.8251748251748,0.006993006993006993,0.993006993006993,1.0,0.0,0.013986013986013986,0.986013986013986,0.972027972027972,0.027972027972027972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637.5048309178744,0.0024154589371980675,0.9975845410628019,1.0,0.0,0.004830917874396135,0.9951690821256038,0.9758454106280193,0.024154589371980676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632.6689090705236,0.0001121201928467317,0.9998878798071533,1.0,0.0,0.0002242403856934634,0.9997757596143065,0.9225249467429084,0.0774750532570916,0.0,0.0,0.0,0.0,0.0,0.0,0.9838546922300706,0.0,0.0,0.016145307769929364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870.2055837563452,0.0012690355329949238,0.998730964467005,1.0,0.0,0.0025380710659898475,0.9974619289340102,0.6763959390862944,0.3236040609137056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848.7104273504274,0.00017094017094017094,0.9998290598290598,1.0,0.0,0.0003418803418803419,0.9996581196581197,0.948034188034188,0.051965811965811966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839.6071428571429,0.0016233766233766235,0.9983766233766234,1.0,0.0,0.003246753246753247,0.9967532467532467,0.663961038961039,0.336038961038961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869.5511111111111,0.0008888888888888889,0.9991111111111111,1.0,0.0,0.0017777777777777779,0.9982222222222222,0.9084444444444445,0.09155555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954.4850948509485,0.0027100271002710027,0.997289972899729,1.0,0.0,0.005420054200542005,0.994579945799458,0.989159891598916,0.01084010840108401,0.0,0.0,0.0,0.0,0.0,0.0,0.994579945799458,0.0,0.0,0.005420054200542005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844.6713286713286,0.002331002331002331,0.9976689976689976,1.0,0.0,0.004662004662004662,0.9953379953379954,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.9953379953379954,0.0,0.0,0.004662004662004662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817.8811659192825,0.002242152466367713,0.9977578475336323,1.0,0.0,0.004484304932735426,0.9955156950672646,0.9618834080717489,0.03811659192825112,0.0,0.0,0.0,0.0,0.0,0.0,0.9910313901345291,0.0,0.0,0.008968609865470852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788.239467849224,0.0022172949002217295,0.9977827050997783,1.0,0.0,0.004434589800443459,0.9955654101995566,0.9800443458980045,0.019955654101995565,0.0,0.0,0.0,0.0,0.0,0.0,0.9866962305986696,0.0,0.0,0.013303769401330377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818.9608938547486,0.00186219739292365,0.9981378026070763,0.9217877094972067,0.0782122905027933,0.0037243947858473,0.9962756052141527,0.9404096834264432,0.0595903165735568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847.4175824175824,0.00042265426880811494,0.9995773457311918,1.0,0.0,0.0008453085376162299,0.9991546914623838,0.6331360946745562,0.3668639053254438,0.0,0.0,0.0,0.0,0.0,0.0,0.9721048182586645,0.0,0.0,0.027895181741335588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890.0020955574183,0.00041911148365465214,0.9995808885163453,1.0,0.0,0.0008382229673093043,0.9991617770326907,0.9534786253143336,0.04652137468566639,0.0,0.0,0.0,0.0,0.0,0.0,0.9949706621961442,0.0,0.0,0.005029337803855826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705.0348993288591,0.0013422818791946308,0.9986577181208054,1.0,0.0,0.0026845637583892616,0.9973154362416108,0.9771812080536912,0.022818791946308724,0.0,0.0,0.0,0.0,0.0,0.0,0.9758389261744966,0.0,0.0,0.024161073825503355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735.464688728287,0.00012679092177000128,0.99987320907823,0.9802206162038798,0.0197793837961202,0.00025358184354000256,0.99974641815646,0.9147965005705592,0.08520349942944085,0.0,0.0,0.0,0.0,0.0,0.0,0.9582857867376696,0.0,0.0,0.041714213262330414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807.316479400749,0.0018726591760299626,0.99812734082397,1.0,0.0,0.003745318352059925,0.9962546816479401,0.9868913857677902,0.013108614232209739,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961.5393939393939,0.0030303030303030303,0.996969696969697,1.0,0.0,0.006060606060606061,0.9939393939393939,0.996969696969697,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418.7157287157287,0.001443001443001443,0.9985569985569985,0.5331890331890332,0.4668109668109668,0.0007215007215007215,0.9992784992784993,0.8914141414141414,0.10858585858585859,0.0,0.0,0.0007215007215007215,0.0,0.0,0.0,0.9906204906204906,0.0,0.0,0.008658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855.0446009389672,0.002347417840375587,0.9976525821596244,1.0,0.0,0.004694835680751174,0.9953051643192489,0.9788732394366197,0.02112676056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.9859154929577465,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453.27595258929284,7.954816641476414e-05,0.9999204518335852,1.0,0.0,0.00015909633282952827,0.9998409036671705,0.8657226950918782,0.13427730490812187,0.0,0.0,0.0,0.0,0.0,0.0,0.9976135550075571,0.0,0.0,0.002386444992442924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533.6565334014562,0.00012773023374632777,0.9998722697662537,1.0,0.0,0.00025546046749265553,0.9997445395325073,0.9114829480137948,0.08851705198620513,0.0,0.0,0.0,0.0,0.0,0.0,0.9989781581300293,0.0,0.0,0.0010218418699706221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800.273568818514,0.000243605359317905,0.9997563946406821,1.0,0.0,0.00048721071863581,0.9995127892813642,0.9568818514007308,0.043118148599269185,0.0,0.0,0.0,0.0,0.0,0.0,0.8981729598051157,0.0,0.0,0.10182704019488428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660.349434737924,0.0010277492291880781,0.998972250770812,1.0,0.0,0.0020554984583761563,0.9979445015416238,0.9547790339157246,0.045220966084275435,0.0,0.0,0.0,0.0,0.0,0.0,0.9917780061664954,0.0,0.0,0.008221993833504625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870.8413001912046,0.0019120458891013384,0.9980879541108987,1.0,0.0,0.0038240917782026767,0.9961759082217974,0.6424474187380497,0.3575525812619503,0.0,0.0,0.0,0.0,0.0,0.0,0.988527724665392,0.0,0.0,0.011472275334608031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666.3352245862884,0.00047281323877068556,0.9995271867612293,1.0,0.0,0.0009456264775413711,0.9990543735224586,0.9583924349881797,0.04160756501182033,0.0,0.0,0.0,0.0,0.0,0.0,0.9640661938534278,0.0,0.0,0.03593380614657211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708.1773755656109,0.0009049773755656109,0.9990950226244344,1.0,0.0,0.0009049773755656109,0.9990950226244344,0.9502262443438914,0.049773755656108594,0.0,0.0,0.0,0.0,0.0,0.0,0.9665158371040724,0.0,0.0,0.0334841628959276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824.2628689087165,0.0013726835964310226,0.9986273164035689,0.6382978723404256,0.3617021276595745,0.0013726835964310226,0.9986273164035689,0.9341111873713109,0.06588881262868909,0.0,0.0,0.0,0.0,0.0,0.0,0.9862731640356898,0.0,0.0,0.013726835964310227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600.7419596110695,0.0014958863126402393,0.9985041136873598,1.0,0.0,0.0014958863126402393,0.9985041136873598,0.9588631264023935,0.04113687359760658,0.0,0.0,0.0,0.0,0.0,0.0,0.9341810022438295,0.0,0.0,0.06581899775617053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831.5750242013553,0.001936108422071636,0.9980638915779284,1.0,0.0,0.001936108422071636,0.9980638915779284,0.9806389157792836,0.01936108422071636,0.0,0.0,0.00484027105517909,0.0,0.0,0.0,0.9816069699903195,0.0,0.0,0.013552758954501452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865.4359400998336,0.0016638935108153079,0.9983361064891847,1.0,0.0,0.0033277870216306157,0.9966722129783694,0.6372712146422629,0.3627287853577371,0.0,0.0,0.0,0.0,0.0,0.0,0.9900166389351082,0.0,0.0,0.009983361064891847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616.4676573426574,0.007867132867132868,0.9921328671328671,0.993006993006993,0.006993006993006993,0.0017482517482517483,0.9982517482517482,0.9912587412587412,0.008741258741258742,0.0,0.0,0.0,0.0,0.0,0.0,0.9851398601398601,0.0,0.0,0.01486013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837.7915492957746,0.0028169014084507044,0.9971830985915493,1.0,0.0,0.005633802816901409,0.9943661971830986,0.9943661971830986,0.005633802816901409,0.0,0.0,0.0,0.0,0.0,0.0,0.9830985915492958,0.0,0.0,0.016901408450704224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752.3567708333334,0.0026041666666666665,0.9973958333333334,1.0,0.0,0.005208333333333333,0.9947916666666666,0.9791666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9895833333333334,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793.3612903225807,0.0032258064516129032,0.9967741935483871,1.0,0.0,0.0064516129032258064,0.9935483870967742,0.9838709677419355,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.9806451612903225,0.0,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764.8877005347593,0.00267379679144385,0.9973262032085561,1.0,0.0,0.0053475935828877,0.9946524064171123,0.9759358288770054,0.02406417112299465,0.0,0.0,0.0,0.0,0.0,0.0,0.983957219251337,0.0,0.0,0.016042780748663103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699.83625,0.00125,0.99875,1.0,0.0,0.0025,0.9975,0.94625,0.05375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882.8364455891822,0.000643915003219575,0.9993560849967804,1.0,0.0,0.00128783000643915,0.9987121699935608,0.9781068898905344,0.02189311010946555,0.0,0.0,0.0,0.0,0.0,0.0,0.9858338699291693,0.0,0.0,0.014166130070830651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942.9674329501916,0.0019157088122605363,0.9980842911877394,1.0,0.0,0.0038314176245210726,0.9961685823754789,0.9942528735632183,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706.8220640569396,0.0035587188612099642,0.99644128113879,1.0,0.0,0.0071174377224199285,0.9928825622775801,0.9822064056939501,0.017793594306049824,0.0,0.0,0.0,0.0,0.0,0.0,0.9430604982206405,0.0,0.0,0.05693950177935943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890.8950914340712,0.0003208213025344883,0.9996791786974655,0.9367982034007059,0.06320179659929419,0.0006416426050689766,0.9993583573949311,0.6692332370869426,0.3307667629130574,0.0,0.0,0.0,0.0,0.0,0.0,0.9955085017645172,0.0,0.0,0.004491498235482836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446.19869079707354,0.0007701193685021178,0.9992298806314979,0.9033500192529842,0.09664998074701579,0.0007701193685021178,0.9992298806314979,0.934924913361571,0.06507508663842895,0.0,0.0007701193685021178,0.0,0.0,0.0,0.0,0.9699653446284174,0.0,0.0,0.029264536003080478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408.23311976343024,0.001971414489896501,0.9980285855101035,0.5524889107934944,0.4475110892065057,0.0009857072449482504,0.9990142927550517,0.9152291769344505,0.08477082306554953,0.0,0.0,0.0009857072449482504,0.0,0.0,0.0,0.9911286347954658,0.0,0.0,0.007885657959586003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
